source	metaedge	target
Compound::DB00976	CrC	Compound::DB00778
Compound::DB01185	CrC	Compound::DB00603
Compound::DB00856	CrC	Compound::DB01297
Compound::DB01080	CrC	Compound::DB06775
Compound::DB01299	CrC	Compound::DB01581
Compound::DB01162	CrC	Compound::DB00590
Compound::DB00902	CrC	Compound::DB00933
Compound::DB01049	CrC	Compound::DB01200
Compound::DB01009	CrC	Compound::DB00643
Compound::DB00171	CrC	Compound::DB00928
Compound::DB01395	CrC	Compound::DB00717
Compound::DB00250	CrC	Compound::DB00259
Compound::DB00404	CrC	Compound::DB00690
Compound::DB00130	CrC	Compound::DB00129
Compound::DB01068	CrC	Compound::DB01558
Compound::DB00656	CrC	Compound::DB06684
Compound::DB00117	CrC	Compound::DB00120
Compound::DB00304	CrC	Compound::DB06730
Compound::DB00844	CrC	Compound::DB00295
Compound::DB00322	CrC	Compound::DB00495
Compound::DB00427	CrC	Compound::DB09002
Compound::DB00567	CrC	Compound::DB01332
Compound::DB00777	CrC	Compound::DB01433
Compound::DB00777	CrC	Compound::DB00623
Compound::DB00190	CrC	Compound::DB00244
Compound::DB00781	CrC	Compound::DB00035
Compound::DB00393	CrC	Compound::DB06712
Compound::DB01398	CrC	Compound::DB00936
Compound::DB00671	CrC	Compound::DB01066
Compound::DB00546	CrC	Compound::DB01544
Compound::DB01009	CrC	Compound::DB00821
Compound::DB00747	CrC	Compound::DB00462
Compound::DB01403	CrC	Compound::DB00420
Compound::DB00671	CrC	Compound::DB00456
Compound::DB00655	CrC	Compound::DB04573
Compound::DB01428	CrC	Compound::DB01397
Compound::DB00838	CrC	Compound::DB08970
Compound::DB00741	CrC	Compound::DB00624
Compound::DB00403	CrC	Compound::DB06699
Compound::DB00394	CrC	Compound::DB00769
Compound::DB01102	CrC	Compound::DB01288
Compound::DB00839	CrC	Compound::DB01016
Compound::DB08799	CrC	Compound::DB00647
Compound::DB01009	CrC	Compound::DB00809
Compound::DB00264	CrC	Compound::DB00187
Compound::DB00832	CrC	Compound::DB00849
Compound::DB00234	CrC	Compound::DB00245
Compound::DB00281	CrC	Compound::DB01002
Compound::DB08998	CrC	Compound::DB01136
Compound::DB00475	CrC	Compound::DB00546
Compound::DB00411	CrC	Compound::DB01019
Compound::DB00408	CrC	Compound::DB00719
Compound::DB01553	CrC	Compound::DB01511
Compound::DB00710	CrC	Compound::DB00884
Compound::DB01253	CrC	Compound::DB01186
Compound::DB00748	CrC	Compound::DB00648
Compound::DB08990	CrC	Compound::DB01433
Compound::DB01420	CrC	Compound::DB00700
Compound::DB00257	CrC	Compound::DB01231
Compound::DB01577	CrC	Compound::DB00168
Compound::DB00300	CrC	Compound::DB00718
Compound::DB00349	CrC	Compound::DB00433
Compound::DB08971	CrC	Compound::DB00635
Compound::DB00394	CrC	Compound::DB00547
Compound::DB00914	CrC	Compound::DB01577
Compound::DB00242	CrC	Compound::DB00432
Compound::DB00399	CrC	Compound::DB00884
Compound::DB00421	CrC	Compound::DB00621
Compound::DB00784	CrC	Compound::DB06802
Compound::DB00155	CrC	Compound::DB00123
Compound::DB01184	CrC	Compound::DB06144
Compound::DB00675	CrC	Compound::DB00882
Compound::DB00367	CrC	Compound::DB08804
Compound::DB00729	CrC	Compound::DB00771
Compound::DB00295	CrC	Compound::DB00956
Compound::DB00726	CrC	Compound::DB01246
Compound::DB00753	CrC	Compound::DB00228
Compound::DB00651	CrC	Compound::DB00806
Compound::DB00936	CrC	Compound::DB01397
Compound::DB01071	CrC	Compound::DB01591
Compound::DB00572	CrC	Compound::DB04838
Compound::DB08996	CrC	Compound::DB01614
Compound::DB00689	CrC	Compound::DB01328
Compound::DB00973	CrC	Compound::DB04842
Compound::DB01061	CrC	Compound::DB00607
Compound::DB00287	CrC	Compound::DB01160
Compound::DB00866	CrC	Compound::DB00264
Compound::DB01489	CrC	Compound::DB01588
Compound::DB01567	CrC	Compound::DB01068
Compound::DB00317	CrC	Compound::DB04946
Compound::DB00120	CrC	Compound::DB00949
Compound::DB08996	CrC	Compound::DB00564
Compound::DB01071	CrC	Compound::DB00777
Compound::DB01581	CrC	Compound::DB00664
Compound::DB01628	CrC	Compound::DB00482
Compound::DB00798	CrC	Compound::DB00955
Compound::DB00896	CrC	Compound::DB00635
Compound::DB01114	CrC	Compound::DB00405
Compound::DB00891	CrC	Compound::DB00359
Compound::DB00865	CrC	Compound::DB00600
Compound::DB08796	CrC	Compound::DB08802
Compound::DB06729	CrC	Compound::DB00664
Compound::DB08936	CrC	Compound::DB00349
Compound::DB08996	CrC	Compound::DB01615
Compound::DB01146	CrC	Compound::DB06148
Compound::DB00093	CrC	Compound::DB00781
Compound::DB06590	CrC	Compound::DB00438
Compound::DB00270	CrC	Compound::DB01054
Compound::DB08936	CrC	Compound::DB00363
Compound::DB01185	CrC	Compound::DB00764
Compound::DB06729	CrC	Compound::DB00634
Compound::DB00571	CrC	Compound::DB01193
Compound::DB00517	CrC	Compound::DB00332
Compound::DB00945	CrC	Compound::DB00939
Compound::DB01623	CrC	Compound::DB00768
Compound::DB01189	CrC	Compound::DB00753
Compound::DB01384	CrC	Compound::DB00324
Compound::DB08906	CrC	Compound::DB00591
Compound::DB00797	CrC	Compound::DB00182
Compound::DB01247	CrC	Compound::DB01577
Compound::DB00561	CrC	Compound::DB00496
Compound::DB00741	CrC	Compound::DB01222
Compound::DB08795	CrC	Compound::DB00713
Compound::DB00731	CrC	Compound::DB00188
Compound::DB08990	CrC	Compound::DB00561
Compound::DB06707	CrC	Compound::DB00610
Compound::DB01212	CrC	Compound::DB00430
Compound::DB00780	CrC	Compound::DB00182
Compound::DB01620	CrC	Compound::DB00925
Compound::DB01044	CrC	Compound::DB01137
Compound::DB00487	CrC	Compound::DB00467
Compound::DB00583	CrC	Compound::DB00122
Compound::DB00485	CrC	Compound::DB00713
Compound::DB00283	CrC	Compound::DB01228
Compound::DB00543	CrC	Compound::DB01511
Compound::DB01436	CrC	Compound::DB00146
Compound::DB01252	CrC	Compound::DB00492
Compound::DB00560	CrC	Compound::DB01017
Compound::DB01567	CrC	Compound::DB01558
Compound::DB00417	CrC	Compound::DB01053
Compound::DB01393	CrC	Compound::DB01016
Compound::DB00778	CrC	Compound::DB00954
Compound::DB01061	CrC	Compound::DB00948
Compound::DB00581	CrC	Compound::DB01172
Compound::DB01430	CrC	Compound::DB04842
Compound::DB00831	CrC	Compound::DB00363
Compound::DB01428	CrC	Compound::DB00676
Compound::DB00745	CrC	Compound::DB06802
Compound::DB01063	CrC	Compound::DB00433
Compound::DB01399	CrC	Compound::DB00712
Compound::DB01393	CrC	Compound::DB00328
Compound::DB01431	CrC	Compound::DB04575
Compound::DB00737	CrC	Compound::DB00341
Compound::DB00978	CrC	Compound::DB00487
Compound::DB00423	CrC	Compound::DB00243
Compound::DB01452	CrC	Compound::DB00956
Compound::DB00468	CrC	Compound::DB00908
Compound::DB00683	CrC	Compound::DB00842
Compound::DB01242	CrC	Compound::DB00508
Compound::DB00736	CrC	Compound::DB01129
Compound::DB00492	CrC	Compound::DB01340
Compound::DB00792	CrC	Compound::DB08801
Compound::DB01237	CrC	Compound::DB08903
Compound::DB00209	CrC	Compound::DB00771
Compound::DB00289	CrC	Compound::DB01237
Compound::DB00359	CrC	Compound::DB01581
Compound::DB01384	CrC	Compound::DB00591
Compound::DB00788	CrC	Compound::DB00328
Compound::DB01604	CrC	Compound::DB00739
Compound::DB02546	CrC	Compound::DB00548
Compound::DB00923	CrC	Compound::DB00430
Compound::DB00177	CrC	Compound::DB01349
Compound::DB00240	CrC	Compound::DB00846
Compound::DB06218	CrC	Compound::DB01576
Compound::DB00387	CrC	Compound::DB00986
Compound::DB00319	CrC	Compound::DB00739
Compound::DB00836	CrC	Compound::DB01081
Compound::DB00138	CrC	Compound::DB00155
Compound::DB00731	CrC	Compound::DB00120
Compound::DB00741	CrC	Compound::DB00180
Compound::DB00572	CrC	Compound::DB00422
Compound::DB01071	CrC	Compound::DB00623
Compound::DB00359	CrC	Compound::DB01582
Compound::DB00570	CrC	Compound::DB04877
Compound::DB00132	CrC	Compound::DB00159
Compound::DB00396	CrC	Compound::DB01420
Compound::DB00540	CrC	Compound::DB00751
Compound::DB00289	CrC	Compound::DB01364
Compound::DB00624	CrC	Compound::DB00621
Compound::DB00217	CrC	Compound::DB00191
Compound::DB01626	CrC	Compound::DB00914
Compound::DB00244	CrC	Compound::DB00988
Compound::DB00588	CrC	Compound::DB00223
Compound::DB00477	CrC	Compound::DB00458
Compound::DB00655	CrC	Compound::DB01209
Compound::DB00502	CrC	Compound::DB00645
Compound::DB04946	CrC	Compound::DB01267
Compound::DB00251	CrC	Compound::DB01167
Compound::DB01326	CrC	Compound::DB00267
Compound::DB00223	CrC	Compound::DB01260
Compound::DB00687	CrC	Compound::DB00860
Compound::DB00232	CrC	Compound::DB00999
Compound::DB00994	CrC	Compound::DB00452
Compound::DB00681	CrC	Compound::DB00826
Compound::DB08799	CrC	Compound::DB01616
Compound::DB00234	CrC	Compound::DB01176
Compound::DB00199	CrC	Compound::DB00207
Compound::DB00963	CrC	Compound::DB01009
Compound::DB00477	CrC	Compound::DB00933
Compound::DB00726	CrC	Compound::DB04837
Compound::DB06262	CrC	Compound::DB06707
Compound::DB00871	CrC	Compound::DB01288
Compound::DB01240	CrC	Compound::DB00770
Compound::DB01168	CrC	Compound::DB00335
Compound::DB01184	CrC	Compound::DB00656
Compound::DB00832	CrC	Compound::DB00754
Compound::DB01244	CrC	Compound::DB01116
Compound::DB00849	CrC	Compound::DB00454
Compound::DB00288	CrC	Compound::DB01130
Compound::DB00327	CrC	Compound::DB01192
Compound::DB06262	CrC	Compound::DB00233
Compound::DB00315	CrC	Compound::DB01065
Compound::DB01624	CrC	Compound::DB01063
Compound::DB08808	CrC	Compound::DB01203
Compound::DB08936	CrC	Compound::DB09002
Compound::DB00792	CrC	Compound::DB00458
Compound::DB01035	CrC	Compound::DB00345
Compound::DB00420	CrC	Compound::DB00366
Compound::DB00465	CrC	Compound::DB06802
Compound::DB00527	CrC	Compound::DB00807
Compound::DB00978	CrC	Compound::DB00779
Compound::DB03255	CrC	Compound::DB00600
Compound::DB00972	CrC	Compound::DB00363
Compound::DB00936	CrC	Compound::DB00939
Compound::DB00397	CrC	Compound::DB01577
Compound::DB01246	CrC	Compound::DB08802
Compound::DB01607	CrC	Compound::DB00607
Compound::DB01602	CrC	Compound::DB01603
Compound::DB00327	CrC	Compound::DB00497
Compound::DB00634	CrC	Compound::DB00263
Compound::DB00731	CrC	Compound::DB01576
Compound::DB04837	CrC	Compound::DB00289
Compound::DB01380	CrC	Compound::DB00603
Compound::DB08906	CrC	Compound::DB00764
Compound::DB06218	CrC	Compound::DB01247
Compound::DB00823	CrC	Compound::DB00603
Compound::DB00250	CrC	Compound::DB08798
Compound::DB00680	CrC	Compound::DB01614
Compound::DB01544	CrC	Compound::DB00897
Compound::DB06710	CrC	Compound::DB06718
Compound::DB01621	CrC	Compound::DB00508
Compound::DB00856	CrC	Compound::DB00264
Compound::DB00354	CrC	Compound::DB00568
Compound::DB01325	CrC	Compound::DB01324
Compound::DB00245	CrC	Compound::DB01176
Compound::DB08936	CrC	Compound::DB04841
Compound::DB00519	CrC	Compound::DB00731
Compound::DB00860	CrC	Compound::DB01260
Compound::DB00289	CrC	Compound::DB00540
Compound::DB00741	CrC	Compound::DB00700
Compound::DB00420	CrC	Compound::DB00623
Compound::DB00420	CrC	Compound::DB09000
Compound::DB00634	CrC	Compound::DB01582
Compound::DB00689	CrC	Compound::DB01333
Compound::DB08970	CrC	Compound::DB06781
Compound::DB01624	CrC	Compound::DB00679
Compound::DB00833	CrC	Compound::DB00713
Compound::DB00231	CrC	Compound::DB00404
Compound::DB00675	CrC	Compound::DB00366
Compound::DB00925	CrC	Compound::DB01227
Compound::DB00578	CrC	Compound::DB00689
Compound::DB06766	CrC	Compound::DB00719
Compound::DB01246	CrC	Compound::DB00564
Compound::DB00683	CrC	Compound::DB00690
Compound::DB00731	CrC	Compound::DB01577
Compound::DB01075	CrC	Compound::DB01237
Compound::DB01594	CrC	Compound::DB01215
Compound::DB00477	CrC	Compound::DB00420
Compound::DB00543	CrC	Compound::DB01588
Compound::DB00366	CrC	Compound::DB08800
Compound::DB00977	CrC	Compound::DB01196
Compound::DB00683	CrC	Compound::DB01588
Compound::DB00722	CrC	Compound::DB00691
Compound::DB00683	CrC	Compound::DB00475
Compound::DB01567	CrC	Compound::DB01587
Compound::DB00270	CrC	Compound::DB00401
Compound::DB01604	CrC	Compound::DB00415
Compound::DB00540	CrC	Compound::DB00768
Compound::DB01489	CrC	Compound::DB01239
Compound::DB00720	CrC	Compound::DB00399
Compound::DB01614	CrC	Compound::DB00433
Compound::DB01231	CrC	Compound::DB09002
Compound::DB00264	CrC	Compound::DB01193
Compound::DB00990	CrC	Compound::DB04574
Compound::DB01600	CrC	Compound::DB00870
Compound::DB00241	CrC	Compound::DB00418
Compound::DB00498	CrC	Compound::DB00434
Compound::DB01069	CrC	Compound::DB00933
Compound::DB00549	CrC	Compound::DB01228
Compound::DB00567	CrC	Compound::DB00456
Compound::DB00795	CrC	Compound::DB01014
Compound::DB00240	CrC	Compound::DB01130
Compound::DB01121	CrC	Compound::DB00168
Compound::DB00546	CrC	Compound::DB00897
Compound::DB00780	CrC	Compound::DB00797
Compound::DB00960	CrC	Compound::DB00521
Compound::DB00850	CrC	Compound::DB01184
Compound::DB01333	CrC	Compound::DB01416
Compound::DB00635	CrC	Compound::DB00860
Compound::DB04838	CrC	Compound::DB01364
Compound::DB04843	CrC	Compound::DB01433
Compound::DB00303	CrC	Compound::DB00760
