source	metaedge	target
Anatomy::UBERON:0000057	AdG	Gene::245812
Anatomy::UBERON:0000992	AdG	Gene::51115
Anatomy::UBERON:0001013	AdG	Gene::113763
Anatomy::UBERON:0000002	AdG	Gene::226
Anatomy::UBERON:0001013	AdG	Gene::93185
Anatomy::UBERON:0001295	AdG	Gene::55363
Anatomy::UBERON:0002037	AdG	Gene::51703
Anatomy::UBERON:0000473	AdG	Gene::8826
Anatomy::UBERON:0000473	AdG	Gene::169841
Anatomy::UBERON:0002030	AdG	Gene::25861
Anatomy::UBERON:0002185	AdG	Gene::11212
Anatomy::UBERON:0001891	AdG	Gene::84141
Anatomy::UBERON:0002030	AdG	Gene::3977
Anatomy::UBERON:0001225	AdG	Gene::256586
Anatomy::UBERON:0002240	AdG	Gene::253558
Anatomy::UBERON:0002030	AdG	Gene::25827
Anatomy::UBERON:0002240	AdG	Gene::4017
Anatomy::UBERON:0001044	AdG	Gene::29937
Anatomy::UBERON:0001225	AdG	Gene::10186
Anatomy::UBERON:0001891	AdG	Gene::5934
Anatomy::UBERON:0000996	AdG	Gene::7143
Anatomy::UBERON:0000007	AdG	Gene::256714
Anatomy::UBERON:0002046	AdG	Gene::124535
Anatomy::UBERON:0002046	AdG	Gene::220164
Anatomy::UBERON:0002107	AdG	Gene::145581
Anatomy::UBERON:0002240	AdG	Gene::9194
Anatomy::UBERON:0000473	AdG	Gene::822
Anatomy::UBERON:0000002	AdG	Gene::29999
Anatomy::UBERON:0000997	AdG	Gene::221937
Anatomy::UBERON:0000955	AdG	Gene::79652
Anatomy::UBERON:0002030	AdG	Gene::222229
Anatomy::UBERON:0002369	AdG	Gene::286
Anatomy::UBERON:0000997	AdG	Gene::84643
Anatomy::UBERON:0002240	AdG	Gene::54507
Anatomy::UBERON:0002369	AdG	Gene::29906
Anatomy::UBERON:0002240	AdG	Gene::23016
Anatomy::UBERON:0002371	AdG	Gene::23014
Anatomy::UBERON:0003126	AdG	Gene::23287
Anatomy::UBERON:0002082	AdG	Gene::23208
Anatomy::UBERON:0000178	AdG	Gene::10380
Anatomy::UBERON:0001013	AdG	Gene::6622
Anatomy::UBERON:0002048	AdG	Gene::79913
Anatomy::UBERON:0001044	AdG	Gene::64753
Anatomy::UBERON:0001891	AdG	Gene::143279
Anatomy::UBERON:0001044	AdG	Gene::5454
Anatomy::UBERON:0002081	AdG	Gene::9770
Anatomy::UBERON:0000007	AdG	Gene::9766
Anatomy::UBERON:0002081	AdG	Gene::3202
Anatomy::UBERON:0000002	AdG	Gene::84152
Anatomy::UBERON:0000178	AdG	Gene::253559
Anatomy::UBERON:0001893	AdG	Gene::11067
Anatomy::UBERON:0002107	AdG	Gene::9170
Anatomy::UBERON:0000178	AdG	Gene::9552
Anatomy::UBERON:0000996	AdG	Gene::9776
Anatomy::UBERON:0001235	AdG	Gene::60680
Anatomy::UBERON:0001891	AdG	Gene::51244
Anatomy::UBERON:0002107	AdG	Gene::22794
Anatomy::UBERON:0000178	AdG	Gene::53919
Anatomy::UBERON:0002367	AdG	Gene::85413
Anatomy::UBERON:0000002	AdG	Gene::93624
Anatomy::UBERON:0001675	AdG	Gene::7633
Anatomy::UBERON:0002240	AdG	Gene::51594
Anatomy::UBERON:0001135	AdG	Gene::2823
Anatomy::UBERON:0003126	AdG	Gene::284406
Anatomy::UBERON:0002369	AdG	Gene::6751
Anatomy::UBERON:0002082	AdG	Gene::1776
Anatomy::UBERON:0000473	AdG	Gene::4707
Anatomy::UBERON:0001896	AdG	Gene::84141
Anatomy::UBERON:0000955	AdG	Gene::221749
Anatomy::UBERON:0001296	AdG	Gene::57176
Anatomy::UBERON:0001044	AdG	Gene::23066
Anatomy::UBERON:0000178	AdG	Gene::54496
Anatomy::UBERON:0000473	AdG	Gene::948
Anatomy::UBERON:0000473	AdG	Gene::11277
Anatomy::UBERON:0002107	AdG	Gene::8900
Anatomy::UBERON:0002369	AdG	Gene::63904
Anatomy::UBERON:0002185	AdG	Gene::57613
Anatomy::UBERON:0000992	AdG	Gene::7975
Anatomy::UBERON:0002369	AdG	Gene::5140
Anatomy::UBERON:0000997	AdG	Gene::84247
Anatomy::UBERON:0001296	AdG	Gene::2180
Anatomy::UBERON:0001295	AdG	Gene::2109
Anatomy::UBERON:0000955	AdG	Gene::122769
Anatomy::UBERON:0001295	AdG	Gene::117177
Anatomy::UBERON:0001675	AdG	Gene::100507203
Anatomy::UBERON:0000948	AdG	Gene::550
Anatomy::UBERON:0000029	AdG	Gene::402778
Anatomy::UBERON:0002107	AdG	Gene::9486
Anatomy::UBERON:0000948	AdG	Gene::55837
Anatomy::UBERON:0002048	AdG	Gene::152404
Anatomy::UBERON:0000948	AdG	Gene::84807
Anatomy::UBERON:0002240	AdG	Gene::140894
Anatomy::UBERON:0000057	AdG	Gene::1116
Anatomy::UBERON:0001896	AdG	Gene::51661
Anatomy::UBERON:0002185	AdG	Gene::65018
Anatomy::UBERON:0001675	AdG	Gene::81626
Anatomy::UBERON:0001235	AdG	Gene::79885
Anatomy::UBERON:0001296	AdG	Gene::7288
Anatomy::UBERON:0002107	AdG	Gene::154881
Anatomy::UBERON:0000955	AdG	Gene::9582
Anatomy::UBERON:0001013	AdG	Gene::10690
Anatomy::UBERON:0002371	AdG	Gene::10687
Anatomy::UBERON:0001295	AdG	Gene::23017
Anatomy::UBERON:0000057	AdG	Gene::56606
Anatomy::UBERON:0002030	AdG	Gene::23327
Anatomy::UBERON:0001235	AdG	Gene::51523
Anatomy::UBERON:0002371	AdG	Gene::64753
Anatomy::UBERON:0002030	AdG	Gene::9229
Anatomy::UBERON:0002240	AdG	Gene::8496
Anatomy::UBERON:0002369	AdG	Gene::549
Anatomy::UBERON:0000178	AdG	Gene::51727
Anatomy::UBERON:0001235	AdG	Gene::10098
Anatomy::UBERON:0001891	AdG	Gene::432
Anatomy::UBERON:0001295	AdG	Gene::375449
Anatomy::UBERON:0001296	AdG	Gene::1428
Anatomy::UBERON:0002185	AdG	Gene::26090
Anatomy::UBERON:0001891	AdG	Gene::26509
Anatomy::UBERON:0002046	AdG	Gene::7566
Anatomy::UBERON:0002046	AdG	Gene::26762
Anatomy::UBERON:0001891	AdG	Gene::26577
Anatomy::UBERON:0002369	AdG	Gene::7174
Anatomy::UBERON:0000948	AdG	Gene::27329
Anatomy::UBERON:0000997	AdG	Gene::83890
Anatomy::UBERON:0002048	AdG	Gene::9659
Anatomy::UBERON:0000178	AdG	Gene::6015
Anatomy::UBERON:0002082	AdG	Gene::3628
Anatomy::UBERON:0001675	AdG	Gene::93058
Anatomy::UBERON:0001891	AdG	Gene::152831
Anatomy::UBERON:0002037	AdG	Gene::2638
Anatomy::UBERON:0001896	AdG	Gene::8971
Anatomy::UBERON:0001225	AdG	Gene::23414
Anatomy::UBERON:0000007	AdG	Gene::57572
Anatomy::UBERON:0002082	AdG	Gene::4693
Anatomy::UBERON:0000178	AdG	Gene::84987
Anatomy::UBERON:0000002	AdG	Gene::23303
Anatomy::UBERON:0000178	AdG	Gene::6003
Anatomy::UBERON:0002037	AdG	Gene::10591
Anatomy::UBERON:0002369	AdG	Gene::154215
Anatomy::UBERON:0002048	AdG	Gene::23168
Anatomy::UBERON:0000473	AdG	Gene::7572
Anatomy::UBERON:0002107	AdG	Gene::6331
Anatomy::UBERON:0002046	AdG	Gene::55512
Anatomy::UBERON:0001896	AdG	Gene::1528
Anatomy::UBERON:0003126	AdG	Gene::84247
Anatomy::UBERON:0002037	AdG	Gene::25796
Anatomy::UBERON:0002048	AdG	Gene::79707
Anatomy::UBERON:0002030	AdG	Gene::23192
Anatomy::UBERON:0000178	AdG	Gene::79728
Anatomy::UBERON:0002046	AdG	Gene::64386
Anatomy::UBERON:0002240	AdG	Gene::54586
Anatomy::UBERON:0002030	AdG	Gene::64221
Anatomy::UBERON:0002107	AdG	Gene::7272
Anatomy::UBERON:0001225	AdG	Gene::54855
Anatomy::UBERON:0001235	AdG	Gene::6275
Anatomy::UBERON:0000007	AdG	Gene::79856
Anatomy::UBERON:0000997	AdG	Gene::84722
Anatomy::UBERON:0000948	AdG	Gene::81788
Anatomy::UBERON:0001044	AdG	Gene::3667
Anatomy::UBERON:0002240	AdG	Gene::1184
Anatomy::UBERON:0002371	AdG	Gene::25925
Anatomy::UBERON:0002369	AdG	Gene::26353
Anatomy::UBERON:0000955	AdG	Gene::441282
Anatomy::UBERON:0002030	AdG	Gene::20
Anatomy::UBERON:0002185	AdG	Gene::89795
Anatomy::UBERON:0000473	AdG	Gene::2869
Anatomy::UBERON:0001295	AdG	Gene::51560
Anatomy::UBERON:0002240	AdG	Gene::1613
Anatomy::UBERON:0001893	AdG	Gene::23384
Anatomy::UBERON:0001225	AdG	Gene::84674
Anatomy::UBERON:0001295	AdG	Gene::400073
Anatomy::UBERON:0000997	AdG	Gene::9049
Anatomy::UBERON:0002371	AdG	Gene::5307
Anatomy::UBERON:0000178	AdG	Gene::1290
Anatomy::UBERON:0001235	AdG	Gene::387923
Anatomy::UBERON:0000178	AdG	Gene::26039
Anatomy::UBERON:0002371	AdG	Gene::57514
Anatomy::UBERON:0002107	AdG	Gene::6876
Anatomy::UBERON:0002030	AdG	Gene::25851
Anatomy::UBERON:0002081	AdG	Gene::321
Anatomy::UBERON:0000948	AdG	Gene::3199
Anatomy::UBERON:0002107	AdG	Gene::404093
Anatomy::UBERON:0000007	AdG	Gene::402778
Anatomy::UBERON:0002037	AdG	Gene::2627
Anatomy::UBERON:0000007	AdG	Gene::8908
Anatomy::UBERON:0000948	AdG	Gene::79817
Anatomy::UBERON:0002107	AdG	Gene::8464
Anatomy::UBERON:0002369	AdG	Gene::1982
Anatomy::UBERON:0001891	AdG	Gene::55337
Anatomy::UBERON:0000992	AdG	Gene::114824
Anatomy::UBERON:0000992	AdG	Gene::85464
Anatomy::UBERON:0002048	AdG	Gene::59272
Anatomy::UBERON:0002369	AdG	Gene::2778
Anatomy::UBERON:0000473	AdG	Gene::26353
Anatomy::UBERON:0000955	AdG	Gene::10973
Anatomy::UBERON:0001893	AdG	Gene::51533
Anatomy::UBERON:0002046	AdG	Gene::4644
Anatomy::UBERON:0000995	AdG	Gene::2215
Anatomy::UBERON:0002240	AdG	Gene::6383
Anatomy::UBERON:0000955	AdG	Gene::85480
Anatomy::UBERON:0001675	AdG	Gene::55567
Anatomy::UBERON:0000948	AdG	Gene::63827
Anatomy::UBERON:0002369	AdG	Gene::38
Anatomy::UBERON:0001896	AdG	Gene::6718
Anatomy::UBERON:0002371	AdG	Gene::83660
Anatomy::UBERON:0000178	AdG	Gene::10531
Anatomy::UBERON:0001225	AdG	Gene::8404
Anatomy::UBERON:0000955	AdG	Gene::4841
Anatomy::UBERON:0002030	AdG	Gene::9443
Anatomy::UBERON:0000178	AdG	Gene::5693
Anatomy::UBERON:0000029	AdG	Gene::90199
Anatomy::UBERON:0000948	AdG	Gene::1008
Anatomy::UBERON:0001896	AdG	Gene::11119
Anatomy::UBERON:0001675	AdG	Gene::9370
Anatomy::UBERON:0000473	AdG	Gene::389434
Anatomy::UBERON:0000473	AdG	Gene::873
Anatomy::UBERON:0001891	AdG	Gene::3216
Anatomy::UBERON:0000996	AdG	Gene::25888
Anatomy::UBERON:0000002	AdG	Gene::79877
Anatomy::UBERON:0000955	AdG	Gene::23421
Anatomy::UBERON:0000178	AdG	Gene::467
Anatomy::UBERON:0002185	AdG	Gene::89869
Anatomy::UBERON:0001675	AdG	Gene::8862
Anatomy::UBERON:0000178	AdG	Gene::151126
Anatomy::UBERON:0001295	AdG	Gene::24139
Anatomy::UBERON:0001891	AdG	Gene::55971
Anatomy::UBERON:0000948	AdG	Gene::389816
Anatomy::UBERON:0002369	AdG	Gene::152815
Anatomy::UBERON:0002371	AdG	Gene::22927
Anatomy::UBERON:0002082	AdG	Gene::3248
Anatomy::UBERON:0000948	AdG	Gene::7357
Anatomy::UBERON:0002369	AdG	Gene::133690
Anatomy::UBERON:0000007	AdG	Gene::11163
Anatomy::UBERON:0001044	AdG	Gene::116448
Anatomy::UBERON:0000948	AdG	Gene::1361
Anatomy::UBERON:0000029	AdG	Gene::10749
Anatomy::UBERON:0003126	AdG	Gene::9829
Anatomy::UBERON:0001044	AdG	Gene::3761
Anatomy::UBERON:0002369	AdG	Gene::6821
Anatomy::UBERON:0000178	AdG	Gene::64288
Anatomy::UBERON:0002037	AdG	Gene::2121
Anatomy::UBERON:0002082	AdG	Gene::23338
Anatomy::UBERON:0000007	AdG	Gene::2318
Anatomy::UBERON:0002240	AdG	Gene::10665
Anatomy::UBERON:0002082	AdG	Gene::91181
Anatomy::UBERON:0000997	AdG	Gene::55089
Anatomy::UBERON:0003126	AdG	Gene::116369
Anatomy::UBERON:0000473	AdG	Gene::3336
Anatomy::UBERON:0002037	AdG	Gene::283238
Anatomy::UBERON:0000997	AdG	Gene::3925
Anatomy::UBERON:0000002	AdG	Gene::7384
Anatomy::UBERON:0000029	AdG	Gene::2993
Anatomy::UBERON:0002371	AdG	Gene::9231
Anatomy::UBERON:0001013	AdG	Gene::729085
Anatomy::UBERON:0001013	AdG	Gene::51733
Anatomy::UBERON:0002046	AdG	Gene::5333
Anatomy::UBERON:0001225	AdG	Gene::9201
Anatomy::UBERON:0001295	AdG	Gene::84691
Anatomy::UBERON:0001296	AdG	Gene::81706
Anatomy::UBERON:0000955	AdG	Gene::79987
Anatomy::UBERON:0002037	AdG	Gene::26256
Anatomy::UBERON:0000996	AdG	Gene::55101
Anatomy::UBERON:0002371	AdG	Gene::255743
Anatomy::UBERON:0000029	AdG	Gene::202915
Anatomy::UBERON:0002107	AdG	Gene::23048
Anatomy::UBERON:0003126	AdG	Gene::286205
Anatomy::UBERON:0002371	AdG	Gene::51555
Anatomy::UBERON:0001675	AdG	Gene::11243
Anatomy::UBERON:0002185	AdG	Gene::9670
Anatomy::UBERON:0001225	AdG	Gene::5467
Anatomy::UBERON:0000955	AdG	Gene::90407
Anatomy::UBERON:0002367	AdG	Gene::126669
Anatomy::UBERON:0000955	AdG	Gene::4552
Anatomy::UBERON:0000948	AdG	Gene::64506
Anatomy::UBERON:0001893	AdG	Gene::6440
Anatomy::UBERON:0000473	AdG	Gene::10330
Anatomy::UBERON:0000955	AdG	Gene::4481
Anatomy::UBERON:0002107	AdG	Gene::11076
Anatomy::UBERON:0001896	AdG	Gene::92689
Anatomy::UBERON:0002048	AdG	Gene::9887
Anatomy::UBERON:0000995	AdG	Gene::551
Anatomy::UBERON:0000178	AdG	Gene::23093
Anatomy::UBERON:0003126	AdG	Gene::8802
Anatomy::UBERON:0002369	AdG	Gene::54988
Anatomy::UBERON:0000997	AdG	Gene::222865
Anatomy::UBERON:0000948	AdG	Gene::10693
Anatomy::UBERON:0001896	AdG	Gene::128864
Anatomy::UBERON:0002037	AdG	Gene::3557
Anatomy::UBERON:0001235	AdG	Gene::10951
Anatomy::UBERON:0001135	AdG	Gene::4826
Anatomy::UBERON:0002048	AdG	Gene::25977
Anatomy::UBERON:0002048	AdG	Gene::50
Anatomy::UBERON:0000997	AdG	Gene::9867
Anatomy::UBERON:0000007	AdG	Gene::991
Anatomy::UBERON:0001675	AdG	Gene::27239
Anatomy::UBERON:0001891	AdG	Gene::22823
Anatomy::UBERON:0000997	AdG	Gene::9315
Anatomy::UBERON:0001896	AdG	Gene::221481
Anatomy::UBERON:0000007	AdG	Gene::84940
Anatomy::UBERON:0002030	AdG	Gene::58528
Anatomy::UBERON:0001296	AdG	Gene::9143
Anatomy::UBERON:0001295	AdG	Gene::80723
Anatomy::UBERON:0002240	AdG	Gene::80139
Anatomy::UBERON:0000996	AdG	Gene::152404
Anatomy::UBERON:0000002	AdG	Gene::4604
Anatomy::UBERON:0001225	AdG	Gene::2058
Anatomy::UBERON:0002081	AdG	Gene::55287
Anatomy::UBERON:0002082	AdG	Gene::4057
Anatomy::UBERON:0001135	AdG	Gene::5320
Anatomy::UBERON:0002369	AdG	Gene::23012
Anatomy::UBERON:0002369	AdG	Gene::150864
Anatomy::UBERON:0001235	AdG	Gene::57185
Anatomy::UBERON:0000997	AdG	Gene::91461
Anatomy::UBERON:0002037	AdG	Gene::55780
Anatomy::UBERON:0002367	AdG	Gene::2584
Anatomy::UBERON:0002030	AdG	Gene::440574
Anatomy::UBERON:0000996	AdG	Gene::84514
Anatomy::UBERON:0003126	AdG	Gene::63893
Anatomy::UBERON:0000178	AdG	Gene::4016
Anatomy::UBERON:0000178	AdG	Gene::121642
Anatomy::UBERON:0000995	AdG	Gene::5349
Anatomy::UBERON:0001675	AdG	Gene::55808
Anatomy::UBERON:0000997	AdG	Gene::401067
Anatomy::UBERON:0002371	AdG	Gene::5335
Anatomy::UBERON:0002367	AdG	Gene::10776
Anatomy::UBERON:0002048	AdG	Gene::9139
Anatomy::UBERON:0000995	AdG	Gene::477
Anatomy::UBERON:0001225	AdG	Gene::57447
Anatomy::UBERON:0001893	AdG	Gene::847
Anatomy::UBERON:0001044	AdG	Gene::3133
Anatomy::UBERON:0002048	AdG	Gene::8856
Anatomy::UBERON:0001013	AdG	Gene::7738
Anatomy::UBERON:0000992	AdG	Gene::10678
Anatomy::UBERON:0002082	AdG	Gene::27131
Anatomy::UBERON:0002082	AdG	Gene::5547
Anatomy::UBERON:0002030	AdG	Gene::221061
Anatomy::UBERON:0000029	AdG	Gene::51440
Anatomy::UBERON:0000007	AdG	Gene::3108
Anatomy::UBERON:0000948	AdG	Gene::1446
Anatomy::UBERON:0002371	AdG	Gene::90624
Anatomy::UBERON:0000948	AdG	Gene::2243
Anatomy::UBERON:0002048	AdG	Gene::434
Anatomy::UBERON:0002082	AdG	Gene::1119
Anatomy::UBERON:0000997	AdG	Gene::54629
Anatomy::UBERON:0002369	AdG	Gene::55810
Anatomy::UBERON:0001295	AdG	Gene::10391
Anatomy::UBERON:0002369	AdG	Gene::9950
Anatomy::UBERON:0000992	AdG	Gene::563
Anatomy::UBERON:0000178	AdG	Gene::9706
Anatomy::UBERON:0002240	AdG	Gene::79890
Anatomy::UBERON:0002082	AdG	Gene::103
Anatomy::UBERON:0002107	AdG	Gene::9915
Anatomy::UBERON:0001896	AdG	Gene::27068
Anatomy::UBERON:0000178	AdG	Gene::7849
Anatomy::UBERON:0001296	AdG	Gene::79993
Anatomy::UBERON:0002107	AdG	Gene::10570
Anatomy::UBERON:0000178	AdG	Gene::3487
Anatomy::UBERON:0000955	AdG	Gene::642
Anatomy::UBERON:0002369	AdG	Gene::1538
Anatomy::UBERON:0000997	AdG	Gene::286144
Anatomy::UBERON:0000178	AdG	Gene::686
Anatomy::UBERON:0000996	AdG	Gene::284071
Anatomy::UBERON:0000955	AdG	Gene::375033
Anatomy::UBERON:0002367	AdG	Gene::15
Anatomy::UBERON:0001296	AdG	Gene::285367
Anatomy::UBERON:0000995	AdG	Gene::885
Anatomy::UBERON:0002082	AdG	Gene::22818
Anatomy::UBERON:0001675	AdG	Gene::400916
Anatomy::UBERON:0001891	AdG	Gene::147184
Anatomy::UBERON:0002107	AdG	Gene::6754
Anatomy::UBERON:0000995	AdG	Gene::7086
Anatomy::UBERON:0001296	AdG	Gene::84645
Anatomy::UBERON:0000007	AdG	Gene::57030
Anatomy::UBERON:0002371	AdG	Gene::9360
Anatomy::UBERON:0002185	AdG	Gene::284370
Anatomy::UBERON:0002030	AdG	Gene::22924
Anatomy::UBERON:0000996	AdG	Gene::4604
Anatomy::UBERON:0000996	AdG	Gene::63948
Anatomy::UBERON:0002371	AdG	Gene::4306
Anatomy::UBERON:0000178	AdG	Gene::5819
Anatomy::UBERON:0000995	AdG	Gene::27069
Anatomy::UBERON:0000948	AdG	Gene::8029
Anatomy::UBERON:0000948	AdG	Gene::653333
Anatomy::UBERON:0002107	AdG	Gene::7515
Anatomy::UBERON:0001295	AdG	Gene::81631
Anatomy::UBERON:0002037	AdG	Gene::80380
Anatomy::UBERON:0001235	AdG	Gene::10492
Anatomy::UBERON:0001235	AdG	Gene::3017
Anatomy::UBERON:0000948	AdG	Gene::140807
Anatomy::UBERON:0002081	AdG	Gene::140732
Anatomy::UBERON:0000992	AdG	Gene::4604
Anatomy::UBERON:0002240	AdG	Gene::2168
Anatomy::UBERON:0000057	AdG	Gene::9788
Anatomy::UBERON:0003126	AdG	Gene::83446
Anatomy::UBERON:0001235	AdG	Gene::6699
Anatomy::UBERON:0000178	AdG	Gene::23510
Anatomy::UBERON:0001135	AdG	Gene::22876
Anatomy::UBERON:0001225	AdG	Gene::23233
Anatomy::UBERON:0002369	AdG	Gene::10207
Anatomy::UBERON:0002369	AdG	Gene::416
Anatomy::UBERON:0000002	AdG	Gene::81928
Anatomy::UBERON:0001044	AdG	Gene::3142
Anatomy::UBERON:0002369	AdG	Gene::173
Anatomy::UBERON:0001044	AdG	Gene::83447
Anatomy::UBERON:0002371	AdG	Gene::5493
Anatomy::UBERON:0001235	AdG	Gene::440
Anatomy::UBERON:0000178	AdG	Gene::10576
Anatomy::UBERON:0002185	AdG	Gene::89885
Anatomy::UBERON:0002037	AdG	Gene::1379
Anatomy::UBERON:0000948	AdG	Gene::51440
Anatomy::UBERON:0000948	AdG	Gene::161145
Anatomy::UBERON:0001013	AdG	Gene::130916
Anatomy::UBERON:0001893	AdG	Gene::29780
Anatomy::UBERON:0000057	AdG	Gene::79957
Anatomy::UBERON:0002240	AdG	Gene::54876
Anatomy::UBERON:0002082	AdG	Gene::29074
Anatomy::UBERON:0002107	AdG	Gene::54887
Anatomy::UBERON:0002107	AdG	Gene::55129
Anatomy::UBERON:0000178	AdG	Gene::54865
Anatomy::UBERON:0000473	AdG	Gene::396
Anatomy::UBERON:0001135	AdG	Gene::9844
Anatomy::UBERON:0000007	AdG	Gene::3566
Anatomy::UBERON:0002371	AdG	Gene::1121
Anatomy::UBERON:0002369	AdG	Gene::7381
