source	metaedge	target
Disease::DOID:1324	DuG	Gene::220074
Disease::DOID:9206	DuG	Gene::29956
Disease::DOID:219	DuG	Gene::22880
Disease::DOID:418	DuG	Gene::311
Disease::DOID:12365	DuG	Gene::84623
Disease::DOID:0050742	DuG	Gene::54839
Disease::DOID:1612	DuG	Gene::8363
Disease::DOID:9206	DuG	Gene::6386
Disease::DOID:824	DuG	Gene::57109
Disease::DOID:2986	DuG	Gene::23438
Disease::DOID:12365	DuG	Gene::57567
Disease::DOID:11612	DuG	Gene::64405
Disease::DOID:0050741	DuG	Gene::4291
Disease::DOID:7148	DuG	Gene::56158
Disease::DOID:9008	DuG	Gene::79175
Disease::DOID:9008	DuG	Gene::657
Disease::DOID:1793	DuG	Gene::9619
Disease::DOID:332	DuG	Gene::9881
Disease::DOID:10652	DuG	Gene::9738
Disease::DOID:13223	DuG	Gene::79867
Disease::DOID:10652	DuG	Gene::55701
Disease::DOID:2986	DuG	Gene::1201
Disease::DOID:12365	DuG	Gene::374887
Disease::DOID:7147	DuG	Gene::83940
Disease::DOID:10652	DuG	Gene::64782
Disease::DOID:9206	DuG	Gene::79083
Disease::DOID:3083	DuG	Gene::5564
Disease::DOID:8893	DuG	Gene::6699
Disease::DOID:0050156	DuG	Gene::152007
Disease::DOID:8778	DuG	Gene::10158
Disease::DOID:2986	DuG	Gene::51303
Disease::DOID:7148	DuG	Gene::22797
Disease::DOID:9970	DuG	Gene::1292
Disease::DOID:418	DuG	Gene::283212
Disease::DOID:332	DuG	Gene::100505741
Disease::DOID:10763	DuG	Gene::22974
Disease::DOID:1793	DuG	Gene::5530
Disease::DOID:8577	DuG	Gene::6734
Disease::DOID:11612	DuG	Gene::5836
Disease::DOID:10652	DuG	Gene::114897
Disease::DOID:8577	DuG	Gene::57493
Disease::DOID:7147	DuG	Gene::339976
Disease::DOID:0050741	DuG	Gene::9785
Disease::DOID:1909	DuG	Gene::144347
Disease::DOID:2531	DuG	Gene::79625
Disease::DOID:1793	DuG	Gene::253782
Disease::DOID:7693	DuG	Gene::5742
Disease::DOID:263	DuG	Gene::64682
Disease::DOID:1612	DuG	Gene::9133
Disease::DOID:7693	DuG	Gene::54209
Disease::DOID:2394	DuG	Gene::6715
Disease::DOID:10652	DuG	Gene::23261
Disease::DOID:11612	DuG	Gene::641455
Disease::DOID:8778	DuG	Gene::1325
Disease::DOID:3083	DuG	Gene::79782
Disease::DOID:1324	DuG	Gene::192666
Disease::DOID:7693	DuG	Gene::5130
Disease::DOID:418	DuG	Gene::55174
Disease::DOID:418	DuG	Gene::4343
Disease::DOID:2531	DuG	Gene::51065
Disease::DOID:0050156	DuG	Gene::2274
Disease::DOID:263	DuG	Gene::11335
Disease::DOID:219	DuG	Gene::7867
Disease::DOID:7148	DuG	Gene::6772
Disease::DOID:9008	DuG	Gene::54969
Disease::DOID:8577	DuG	Gene::54732
Disease::DOID:9970	DuG	Gene::800
Disease::DOID:7693	DuG	Gene::8879
Disease::DOID:9008	DuG	Gene::7592
Disease::DOID:12365	DuG	Gene::10482
Disease::DOID:14227	DuG	Gene::313
Disease::DOID:8778	DuG	Gene::3554
Disease::DOID:8577	DuG	Gene::55332
Disease::DOID:8893	DuG	Gene::3065
Disease::DOID:986	DuG	Gene::26092
Disease::DOID:5419	DuG	Gene::1669
Disease::DOID:986	DuG	Gene::317649
Disease::DOID:2986	DuG	Gene::55739
Disease::DOID:8893	DuG	Gene::11226
Disease::DOID:1686	DuG	Gene::9284
Disease::DOID:11612	DuG	Gene::27336
Disease::DOID:5419	DuG	Gene::84124
Disease::DOID:11612	DuG	Gene::390790
Disease::DOID:14330	DuG	Gene::9683
Disease::DOID:9008	DuG	Gene::55196
Disease::DOID:0050742	DuG	Gene::6185
Disease::DOID:1793	DuG	Gene::400823
Disease::DOID:1909	DuG	Gene::3069
Disease::DOID:9008	DuG	Gene::79685
Disease::DOID:1793	DuG	Gene::3958
Disease::DOID:8778	DuG	Gene::7450
Disease::DOID:2394	DuG	Gene::8021
Disease::DOID:12365	DuG	Gene::171169
Disease::DOID:219	DuG	Gene::55131
Disease::DOID:8577	DuG	Gene::5175
Disease::DOID:0050741	DuG	Gene::80256
Disease::DOID:9206	DuG	Gene::80777
Disease::DOID:10763	DuG	Gene::4602
Disease::DOID:0050741	DuG	Gene::7538
Disease::DOID:8778	DuG	Gene::7076
Disease::DOID:0050741	DuG	Gene::2256
Disease::DOID:1909	DuG	Gene::9967
Disease::DOID:2531	DuG	Gene::83666
Disease::DOID:3083	DuG	Gene::27123
Disease::DOID:10652	DuG	Gene::26084
Disease::DOID:10652	DuG	Gene::1390
Disease::DOID:5419	DuG	Gene::51317
Disease::DOID:7148	DuG	Gene::58533
Disease::DOID:418	DuG	Gene::6907
Disease::DOID:8778	DuG	Gene::405753
Disease::DOID:2531	DuG	Gene::5710
Disease::DOID:2986	DuG	Gene::26960
Disease::DOID:9970	DuG	Gene::5803
Disease::DOID:1612	DuG	Gene::1009
Disease::DOID:13223	DuG	Gene::8111
Disease::DOID:1324	DuG	Gene::26056
Disease::DOID:219	DuG	Gene::9653
Disease::DOID:1793	DuG	Gene::2073
Disease::DOID:1909	DuG	Gene::2118
Disease::DOID:7148	DuG	Gene::9978
Disease::DOID:0050741	DuG	Gene::22870
Disease::DOID:0050742	DuG	Gene::79665
Disease::DOID:2394	DuG	Gene::83658
Disease::DOID:1612	DuG	Gene::50515
Disease::DOID:12365	DuG	Gene::124590
Disease::DOID:10652	DuG	Gene::25909
Disease::DOID:5419	DuG	Gene::2124
Disease::DOID:219	DuG	Gene::399664
Disease::DOID:13223	DuG	Gene::9623
Disease::DOID:7693	DuG	Gene::646480
Disease::DOID:9008	DuG	Gene::201973
Disease::DOID:635	DuG	Gene::5216
Disease::DOID:5419	DuG	Gene::448831
Disease::DOID:1793	DuG	Gene::5696
Disease::DOID:263	DuG	Gene::253982
Disease::DOID:7693	DuG	Gene::388946
Disease::DOID:1793	DuG	Gene::4233
Disease::DOID:1612	DuG	Gene::811
Disease::DOID:3083	DuG	Gene::23601
Disease::DOID:10652	DuG	Gene::3268
Disease::DOID:10652	DuG	Gene::9732
Disease::DOID:1793	DuG	Gene::3017
Disease::DOID:2986	DuG	Gene::8368
Disease::DOID:824	DuG	Gene::5498
Disease::DOID:9206	DuG	Gene::51170
Disease::DOID:1324	DuG	Gene::150084
Disease::DOID:14227	DuG	Gene::6156
Disease::DOID:986	DuG	Gene::7456
Disease::DOID:635	DuG	Gene::9833
Disease::DOID:2394	DuG	Gene::147323
Disease::DOID:13223	DuG	Gene::26011
Disease::DOID:1793	DuG	Gene::79833
Disease::DOID:12365	DuG	Gene::3006
Disease::DOID:0050741	DuG	Gene::10840
Disease::DOID:8778	DuG	Gene::725
Disease::DOID:8893	DuG	Gene::140576
Disease::DOID:7148	DuG	Gene::6993
Disease::DOID:7147	DuG	Gene::10094
Disease::DOID:7148	DuG	Gene::646019
Disease::DOID:1909	DuG	Gene::23139
Disease::DOID:8577	DuG	Gene::118932
Disease::DOID:14330	DuG	Gene::2534
Disease::DOID:332	DuG	Gene::53826
Disease::DOID:8577	DuG	Gene::55122
Disease::DOID:9206	DuG	Gene::4588
Disease::DOID:9008	DuG	Gene::8799
Disease::DOID:1793	DuG	Gene::10553
Disease::DOID:2986	DuG	Gene::1495
Disease::DOID:0050741	DuG	Gene::8906
Disease::DOID:7693	DuG	Gene::403257
Disease::DOID:1612	DuG	Gene::9833
Disease::DOID:9008	DuG	Gene::11196
Disease::DOID:14330	DuG	Gene::23126
Disease::DOID:263	DuG	Gene::729230
Disease::DOID:986	DuG	Gene::399474
Disease::DOID:10652	DuG	Gene::10871
Disease::DOID:12365	DuG	Gene::9886
Disease::DOID:9970	DuG	Gene::3916
Disease::DOID:219	DuG	Gene::79581
Disease::DOID:8893	DuG	Gene::27299
Disease::DOID:9008	DuG	Gene::58500
Disease::DOID:0050156	DuG	Gene::1445
Disease::DOID:9008	DuG	Gene::10677
Disease::DOID:2531	DuG	Gene::79685
Disease::DOID:11612	DuG	Gene::10840
Disease::DOID:0050156	DuG	Gene::149483
Disease::DOID:10652	DuG	Gene::23205
Disease::DOID:10652	DuG	Gene::80221
Disease::DOID:14227	DuG	Gene::199857
Disease::DOID:986	DuG	Gene::29125
Disease::DOID:12365	DuG	Gene::283229
Disease::DOID:0050156	DuG	Gene::9149
Disease::DOID:10652	DuG	Gene::91369
Disease::DOID:219	DuG	Gene::5050
Disease::DOID:1612	DuG	Gene::85236
Disease::DOID:14330	DuG	Gene::5256
Disease::DOID:13223	DuG	Gene::51085
Disease::DOID:11612	DuG	Gene::83849
Disease::DOID:0050156	DuG	Gene::51291
Disease::DOID:12365	DuG	Gene::1514
Disease::DOID:0050156	DuG	Gene::126074
Disease::DOID:10652	DuG	Gene::64215
Disease::DOID:3083	DuG	Gene::79415
Disease::DOID:3083	DuG	Gene::84811
Disease::DOID:8778	DuG	Gene::23216
Disease::DOID:418	DuG	Gene::57862
Disease::DOID:2531	DuG	Gene::8774
Disease::DOID:332	DuG	Gene::159195
Disease::DOID:10763	DuG	Gene::3485
Disease::DOID:418	DuG	Gene::388115
Disease::DOID:9970	DuG	Gene::2246
Disease::DOID:5419	DuG	Gene::84342
Disease::DOID:14227	DuG	Gene::57574
Disease::DOID:0050156	DuG	Gene::1508
Disease::DOID:7148	DuG	Gene::3932
Disease::DOID:8577	DuG	Gene::4925
Disease::DOID:418	DuG	Gene::3949
Disease::DOID:7693	DuG	Gene::5343
Disease::DOID:1909	DuG	Gene::56886
Disease::DOID:10652	DuG	Gene::1054
Disease::DOID:8893	DuG	Gene::5684
Disease::DOID:263	DuG	Gene::21
Disease::DOID:263	DuG	Gene::1438
Disease::DOID:1324	DuG	Gene::79710
Disease::DOID:13223	DuG	Gene::2960
Disease::DOID:0050156	DuG	Gene::79971
Disease::DOID:7148	DuG	Gene::9124
Disease::DOID:14227	DuG	Gene::285195
Disease::DOID:13223	DuG	Gene::6570
Disease::DOID:0050742	DuG	Gene::9023
Disease::DOID:2531	DuG	Gene::6576
Disease::DOID:1612	DuG	Gene::5721
Disease::DOID:14227	DuG	Gene::9789
Disease::DOID:8893	DuG	Gene::479
Disease::DOID:1324	DuG	Gene::8000
Disease::DOID:1612	DuG	Gene::94056
Disease::DOID:9008	DuG	Gene::7517
Disease::DOID:3083	DuG	Gene::153769
Disease::DOID:8893	DuG	Gene::83666
Disease::DOID:1612	DuG	Gene::79733
Disease::DOID:12365	DuG	Gene::57708
Disease::DOID:219	DuG	Gene::27042
Disease::DOID:9008	DuG	Gene::7979
Disease::DOID:9970	DuG	Gene::285
Disease::DOID:824	DuG	Gene::274
Disease::DOID:7148	DuG	Gene::23586
Disease::DOID:824	DuG	Gene::84134
Disease::DOID:0050741	DuG	Gene::55687
Disease::DOID:1324	DuG	Gene::256987
Disease::DOID:986	DuG	Gene::10196
Disease::DOID:263	DuG	Gene::11067
Disease::DOID:986	DuG	Gene::7453
Disease::DOID:12365	DuG	Gene::337973
Disease::DOID:7148	DuG	Gene::1769
Disease::DOID:1324	DuG	Gene::25771
Disease::DOID:8577	DuG	Gene::25878
Disease::DOID:219	DuG	Gene::4758
Disease::DOID:219	DuG	Gene::23028
Disease::DOID:2986	DuG	Gene::23384
Disease::DOID:9008	DuG	Gene::30848
Disease::DOID:2531	DuG	Gene::7474
Disease::DOID:332	DuG	Gene::3400
Disease::DOID:13223	DuG	Gene::771
Disease::DOID:5419	DuG	Gene::57326
Disease::DOID:9008	DuG	Gene::7743
Disease::DOID:3083	DuG	Gene::9547
Disease::DOID:8577	DuG	Gene::2180
Disease::DOID:1324	DuG	Gene::26254
Disease::DOID:5419	DuG	Gene::6249
Disease::DOID:1909	DuG	Gene::59336
Disease::DOID:8893	DuG	Gene::10105
Disease::DOID:9008	DuG	Gene::5562
Disease::DOID:11612	DuG	Gene::54918
Disease::DOID:635	DuG	Gene::1117
Disease::DOID:219	DuG	Gene::3066
Disease::DOID:10652	DuG	Gene::84733
Disease::DOID:7148	DuG	Gene::400
Disease::DOID:2531	DuG	Gene::64761
Disease::DOID:1793	DuG	Gene::11113
Disease::DOID:1909	DuG	Gene::26003
Disease::DOID:8577	DuG	Gene::1052
Disease::DOID:5419	DuG	Gene::80000
Disease::DOID:0050742	DuG	Gene::64506
Disease::DOID:0050741	DuG	Gene::714
Disease::DOID:7148	DuG	Gene::131578
Disease::DOID:2531	DuG	Gene::4713
Disease::DOID:2531	DuG	Gene::4102
Disease::DOID:2986	DuG	Gene::5167
Disease::DOID:8577	DuG	Gene::25903
Disease::DOID:1612	DuG	Gene::7298
Disease::DOID:11612	DuG	Gene::7316
Disease::DOID:418	DuG	Gene::94240
Disease::DOID:5419	DuG	Gene::11188
Disease::DOID:1324	DuG	Gene::353324
Disease::DOID:8577	DuG	Gene::8754
Disease::DOID:8577	DuG	Gene::2151
Disease::DOID:2531	DuG	Gene::57589
Disease::DOID:1324	DuG	Gene::1834
Disease::DOID:2531	DuG	Gene::5465
Disease::DOID:8778	DuG	Gene::219285
Disease::DOID:1909	DuG	Gene::84168
Disease::DOID:9206	DuG	Gene::79833
Disease::DOID:8577	DuG	Gene::4688
Disease::DOID:1612	DuG	Gene::7818
Disease::DOID:263	DuG	Gene::121601
Disease::DOID:1612	DuG	Gene::29127
Disease::DOID:1612	DuG	Gene::6286
Disease::DOID:8778	DuG	Gene::9500
Disease::DOID:13223	DuG	Gene::9562
Disease::DOID:1612	DuG	Gene::401097
Disease::DOID:7148	DuG	Gene::441518
Disease::DOID:14227	DuG	Gene::151556
Disease::DOID:12365	DuG	Gene::51291
Disease::DOID:418	DuG	Gene::313
Disease::DOID:7693	DuG	Gene::646174
Disease::DOID:0050742	DuG	Gene::285533
Disease::DOID:2986	DuG	Gene::55957
Disease::DOID:13223	DuG	Gene::3207
Disease::DOID:13223	DuG	Gene::3452
Disease::DOID:13223	DuG	Gene::6396
Disease::DOID:332	DuG	Gene::7342
Disease::DOID:1793	DuG	Gene::27032
Disease::DOID:263	DuG	Gene::8317
Disease::DOID:3083	DuG	Gene::642273
Disease::DOID:7693	DuG	Gene::3577
Disease::DOID:1686	DuG	Gene::6210
Disease::DOID:0050741	DuG	Gene::6385
Disease::DOID:1324	DuG	Gene::9230
Disease::DOID:12365	DuG	Gene::85450
Disease::DOID:9206	DuG	Gene::9124
Disease::DOID:0050156	DuG	Gene::10231
Disease::DOID:986	DuG	Gene::5629
Disease::DOID:1909	DuG	Gene::1871
Disease::DOID:12365	DuG	Gene::3601
Disease::DOID:2531	DuG	Gene::60
Disease::DOID:219	DuG	Gene::5954
Disease::DOID:7148	DuG	Gene::5701
Disease::DOID:1909	DuG	Gene::7076
Disease::DOID:7693	DuG	Gene::199
Disease::DOID:13223	DuG	Gene::7038
Disease::DOID:7693	DuG	Gene::50515
Disease::DOID:986	DuG	Gene::6092
Disease::DOID:10652	DuG	Gene::80347
Disease::DOID:5419	DuG	Gene::5298
Disease::DOID:9970	DuG	Gene::57698
Disease::DOID:5419	DuG	Gene::5782
Disease::DOID:8577	DuG	Gene::7453
Disease::DOID:11612	DuG	Gene::23253
Disease::DOID:14227	DuG	Gene::84068
Disease::DOID:0050741	DuG	Gene::11282
Disease::DOID:11612	DuG	Gene::6291
Disease::DOID:418	DuG	Gene::8675
Disease::DOID:0050742	DuG	Gene::153562
Disease::DOID:7693	DuG	Gene::5158
Disease::DOID:1793	DuG	Gene::1301
Disease::DOID:7147	DuG	Gene::7940
Disease::DOID:635	DuG	Gene::7153
Disease::DOID:14227	DuG	Gene::79345
Disease::DOID:263	DuG	Gene::51363
Disease::DOID:14330	DuG	Gene::171017
Disease::DOID:0050742	DuG	Gene::9424
Disease::DOID:2986	DuG	Gene::80345
Disease::DOID:1324	DuG	Gene::649330
Disease::DOID:986	DuG	Gene::22862
Disease::DOID:10652	DuG	Gene::29097
Disease::DOID:0050742	DuG	Gene::3685
Disease::DOID:8893	DuG	Gene::991
Disease::DOID:8778	DuG	Gene::7056
Disease::DOID:12365	DuG	Gene::3301
Disease::DOID:8778	DuG	Gene::22918
Disease::DOID:418	DuG	Gene::148223
Disease::DOID:1793	DuG	Gene::10205
Disease::DOID:8893	DuG	Gene::129607
Disease::DOID:219	DuG	Gene::1477
Disease::DOID:0050742	DuG	Gene::9666
Disease::DOID:2394	DuG	Gene::2730
Disease::DOID:3083	DuG	Gene::11128
Disease::DOID:3393	DuG	Gene::29057
Disease::DOID:8893	DuG	Gene::23590
Disease::DOID:635	DuG	Gene::9997
